id,target
763,30.081000947020293
764,34.3516014723697
767,31.567370864276327
770,34.55320808068711
772,33.73251828866885
782,30.88874645372381
811,30.68832538150456
815,27.350247682692743
821,27.218379338122162
822,32.39816871778287
826,30.555027072750217
838,30.65474998219961
839,30.66156661326743
842,27.377493526610582
848,31.748822769105207
864,33.069808275649365
879,40.162922761859505
888,37.11748508522908
891,32.36925931020883
892,30.81731806554262
896,32.43198088934546
900,31.89641986349612
902,32.216639365085115
905,31.633304771775844
906,28.067391010233596
911,28.728911783667186
912,27.63936540520073
913,26.599047612767954
915,32.14361663609285
922,25.829352052071
924,38.58577692448991
930,33.39959176743308
933,29.76242043815118
938,32.123749948065885
944,34.99508612877289
953,31.383032716710193
958,34.74067656055358
961,31.16911997522868
962,28.61928503649203
970,32.937197875477715
977,32.83630927983641
980,35.44094737490205
981,30.572388893008362
984,33.154163375421504
992,37.28918825850804
993,30.12095943717536
995,35.37523374912069
1000,34.154357827207924
1003,35.37114933925223
1007,32.36487680475051
1009,27.79463155005009
1016,33.02868327966278
1018,26.73791098222685
1022,34.47961619637027
1031,31.24863760890637
1035,32.48521388826205
1040,29.01255496842895
1041,27.51595540279719
1045,31.071195958931504
1058,37.152146313524305
1059,27.640541938084336
1070,30.820971217925234
1072,36.606473929447866
1073,32.39116307435033
1074,28.99545370134291
1075,28.219591862654276
1077,28.778782035007133
1078,30.644727142280313
1081,37.449591298639014
1083,30.557413170718693
1086,39.42367820239595
1087,26.503976293230213
1097,35.43276757525684
1100,29.900192161724163
1104,28.2938321157341
1109,32.0019138634566
1110,34.463155064211826
1122,28.43999078472369
1128,33.47410132136277
1129,35.31663709979982
1134,30.28090639447734
1138,32.748598697759746
1139,38.06164003307224
1145,32.4979256188612
1149,36.55328722689496
1150,33.31948585240084
1159,29.06258539956827
1162,38.61072373919964
1164,32.88827665029606
1166,25.635439402839484
1180,34.719507752274396
1185,41.068641863500076
1187,30.188463612125126
1192,28.14174166488761
1193,37.36778403096124
1199,29.889014803802684
1202,28.265059723929348
1205,29.780037655051856
1206,31.809168333720443
1207,30.11566179638971
1213,38.71510046108683
1215,36.31277373349687
1219,26.240360395928096
1221,32.617425997177556
1222,33.67306202183321
1228,27.25840276058616
1229,32.621615513950395
1230,30.559164973034793
1233,31.959148594584942
1235,29.14416274797631
1250,31.107680199126662
1253,33.42641701105434
1268,39.069258432206134
1275,37.764834706762706
1277,29.099169425603073
1280,34.722954575798965
1283,29.800613412658738
1291,33.19677062497015
1298,34.43514244138692
1299,33.273854772887724
1301,30.851621087354573
1302,30.959204984319918
1304,29.971964803238762
1305,36.64039637887025
1310,26.88913428529492
1318,28.188115488259026
1321,28.151696999341873
1327,28.566603612222114
1336,27.162250842647648
1342,31.859379707178398
1343,29.18440505316541
1347,38.116370802589856
1350,29.39809516665607
1353,29.92086189816344
1355,26.738537372630084
1359,37.647584833698296
1361,34.09417159792354
1364,27.45479487239471
1365,30.500402363705046
1368,35.85882627809215
1369,32.43215732092475
1372,28.219963841610372
1373,27.439913316679785
1376,33.263635815009984
1377,29.755154010395053
1401,33.933400314242135
1402,35.82345443676355
1403,29.050849182633762
1406,28.660961427593318
1407,31.213090097601274
1412,29.539734638301137
1413,31.299593022316294
1418,40.378873919924274
1421,33.61600714867299
1422,28.815831868851163
1435,34.035458061995364
1437,31.047790228149623
1439,30.638074436461086
1452,31.43153620162653
1458,27.2173321195649
1461,32.177288155601495
1462,36.16524946266175
1478,33.709821500645724
1480,30.24595385364832
1483,34.43366116088695
1486,26.774278497103328
1488,29.93361560535002
1491,34.26123357350963
1495,29.198236970949466
1496,32.949325356953466
1501,33.814888539005395
1503,37.751755997115104
1506,30.72159044324393
1508,24.49766695512984
1513,28.84075711162056
1520,26.65422255281982
1530,40.54568095784645
1535,28.729090177646633
1542,32.41290240474131
1546,33.742567782969374
1550,33.47032102680922
1553,34.468549498690166
1556,32.342914618698174
1563,29.49494533135105
1568,27.664068384275605
1569,31.61511883518944
1572,39.46581280065355
1574,27.340496531735056
1575,27.062952569084562
1577,32.460526484035015
1578,34.849539836939734
1582,31.643594822757635
1586,29.17569856970843
1606,34.62945485826337
1607,31.851028816462343
1609,29.793227084449615
1613,35.599746342825554
1614,28.750106305898424
1615,27.680032184598634
1617,34.6792321183204
1630,31.741702045591836
1640,29.620884241496224
1648,31.049761983893827
1649,27.083142949094704
1650,31.010158074632564
1652,30.621853725344472
1654,30.297869664787623
1656,35.616999357459186
1657,35.19374102192483
1664,40.88527361514543
1672,29.058058509612568
1679,32.09864025751321
1684,34.20514019316034
1695,35.3581916262363
1696,32.753961276423325
1699,34.39042970563294
1707,29.00992888398361
1714,30.506215701006933
1715,34.447178402688536
1721,29.5313155058362
1724,29.32437965123785
1726,35.18203825088578
1730,32.82187784052721
1731,33.844851747718835
1733,29.97524539262923
1735,27.656342172238993
1741,29.720721407752897
1742,39.36669965406382
1743,29.67338498884947
1750,28.647033238088092
1754,30.834684039190577
1766,34.378965857188156
1777,37.66145472412611
1782,31.955981114701896
1784,27.07551332338362
1787,27.719774286375824
1788,32.51755045141093
1792,31.940995390061488
1794,26.114792816132738
1802,30.999185528492855
1806,32.90286611537206
1807,35.241073959080175
1810,34.95913409759727
1817,32.28499882546436
1822,33.29907377217756
1825,27.24367874483778
1829,32.02293036813507
1834,26.82354551059989
1842,26.196479651430145
1849,34.279404664992896
1851,33.74647818378961
1868,34.95758108967251
1870,32.07276592693892
1871,32.364196044163776
1872,33.223006146812374
1875,41.262920898411856
1882,32.058086706977306
1884,29.266966889303315
1890,30.099663583462743
1894,36.927456021307734
1897,30.746902434876773
1898,35.62705166799329
1903,29.09980597056617
1907,29.988520698844564
1908,28.753937271627795
1920,28.252976058438243
1923,30.793965879853484
1936,32.59998561229165
1938,31.516284024528964
1940,33.00649835906313
1941,34.0872577666974
1945,25.50617729478935
1949,28.682593337390255
1953,31.207453971979806
1954,33.539261146902014
1956,37.41238336840158
1960,27.366455712867324
1962,35.83606746800574
1966,29.471402191935137
1968,32.30226983586139
1969,38.06497908407702
1978,35.423767305224096
1979,29.8027110271493
1987,35.69356943768137
1991,35.43162347489715
1995,28.984609560310066
1996,32.51536611698654
1997,37.12278979516409
1998,33.93916121561034
1999,40.3982830021306
2007,31.746826323110504
2016,31.22293883516847
2018,32.20625413466084
2027,32.276574369238865
2035,30.58217439763464
2036,29.70359386730006
2037,30.98787539445271
2041,29.335623191613667
2042,29.21770512699265
2046,32.27260678573084
2050,31.61572127096342
2054,30.36842460835921
2057,32.945122524882
2059,40.82068553244209
2060,28.22799637036412
2061,27.73719258995394
2063,27.91252217023612
2069,27.97124131558325
2074,27.874590972513975
2076,28.74351907589458
2085,30.72682200439415
2086,28.61246113592713
2093,28.417555713615464
2102,28.959933429751395
2103,34.148176712749354
2109,29.616846001203065
2111,32.57010636606936
2131,33.63546849707816
2133,33.20451907598999
2137,35.44124140850573
2140,26.919864647945428
2144,27.015599847994388
2150,27.147172035606783
2154,29.232792937056114
2158,36.8079667000232
2161,31.21371547783082
2164,33.183621387450955
2170,31.446885508836004
2173,28.14380601894417
2182,30.002416465391743
2185,34.667769146282254
2186,32.29481956216075
2190,28.85798447394284
2191,29.063524700713558
2193,27.91863483579129
2205,35.997772530642784
2206,28.31447691479784
2207,31.108066394187745
2209,36.83547147098527
2210,38.32541623184207
2217,30.241718626787165
2220,33.8807273517152
2224,32.34847713572027
2225,37.148980641316314
2228,32.508044193689656
2242,28.000076666187983
2247,29.62511579978823
2257,31.22834772617272
2267,30.23050778286275
2269,33.68895732683036
2271,37.40419250213339
2272,28.23162851740406
2275,39.03037466388064
2280,29.734106012092784
2284,29.604219128075208
2286,30.66108270874004
2289,37.20881481529956
2290,35.83496720508218
2293,27.84094930575128
2305,28.90134898388566
2306,32.69968204000004
2311,31.20579166962799
2313,26.25692056278933
2314,36.68153993649444
2324,32.880632647692586
2325,38.30862921497701
2330,31.94433977495826
2332,28.637457709281605
2334,25.225451369392008
2337,31.118912668146184
2342,32.512702965895215
2344,36.98027238178296
2351,38.32024374218656
2355,30.592511528057866
2357,28.524516427381098
2358,32.10925393738881
2360,32.778035620073965
2362,30.976794334921305
2364,36.42384370204006
2366,27.34929476138945
2373,29.122250965373976
2384,37.122830237672936
2389,41.55943312971629
2400,30.073309276127013
2412,28.12982906914081
2414,27.97038056550089
2416,29.985224781012338
2421,30.201317205780292
2427,33.942630748156304
2429,35.031722634749805
2430,29.44077149025058
2432,28.41411901794954
2439,32.518789788989665
2440,29.598595395341707
2446,28.022085287371876
2448,28.39217827446473
2449,31.641797794064672
2453,29.35904138535235
2460,33.93915852858221
2462,34.59049785372879
2465,33.303697331141144
2466,38.86016817447264
2471,28.38130339172235
2474,30.97905309820934
2477,29.083129936570632
2478,32.90730486951134
2489,30.470621351259293
2492,30.68621984441815
2494,30.502973814815626
2499,29.920176669388457
2505,27.956734537601797
2507,34.89570583319322
2515,27.56467135548753
2517,34.42464354052801
2526,29.49926059619473
2528,33.32592428470295
2530,36.59231376538318
2531,35.31366682166307
2537,29.51009371715117
2540,27.33670273398335
2542,38.39167223035415
2547,28.568552095678417
2559,33.119688750133925
2560,27.070500385884245
2562,28.726816222322153
2565,36.88058249004851
2567,32.23727950648124
2575,33.98516289942892
2579,35.45908655582344
2580,39.55037878430121
2581,31.91733237341773
2595,32.07824422365897
2600,33.49987946419367
2602,28.20536213005824
2605,32.22057063092566
2608,29.33699633796694
2631,29.99894476060495
2632,33.76475878610919
2633,34.918671753909535
2635,33.89092964719265
2641,29.942039908410152
2646,34.814036014074226
2659,31.397701644029294
2671,31.297792891621615
2672,29.51533055401369
2677,30.410315849824528
2681,31.944861898896615
2685,28.656727009018955
2686,28.634343746238198
2689,32.233978367703315
2690,36.090528308032134
2691,33.15229919895985
2692,29.089865333519665
2697,34.16207179861572
2701,31.820779194061814
2702,32.58654909348935
2703,32.34334605768515
2705,31.23302249526396
2712,31.930771265078665
2714,30.410286985287566
2717,34.70060615224953
2720,32.55570836413461
2722,31.36268959159434
2724,38.400540079158674
2728,32.21131045943683
2729,32.455958615835605
2734,34.963828758833
2746,34.92885369678077
2748,33.19733975416902
2754,31.354572939037865
2756,43.77921543427323
2768,41.17364411661759
2776,32.38101526256175
2777,36.821140929073614
2789,29.435184107940135
2790,32.07321396920332
2791,30.054258737375704
2803,28.308533479429048
2804,29.805941554942915
2809,29.31503590825609
2816,27.040124740308293
2817,31.254347649781202
2820,35.86809731289962
2822,34.25893335507113
2823,30.127814208111047
2825,32.05684331487429
2828,32.74276557868773
2829,31.815956090598007
2833,36.46088033960991
2834,32.09945296460298
2836,32.51698190443308
2843,31.106512041537577
2844,33.35344131419192
2846,29.765863012577743
2847,27.696416394291624
2850,26.114028079296855
2858,27.7856500819206
2868,34.443303819106106
2885,27.705060085909334
2886,33.63768205407319
2887,31.48814344459178
2889,30.83767379719992
2892,36.3989643416683
2899,29.855336925736665
2901,38.15797203902367
2904,29.804420454665607
2907,28.56120381587624
2910,40.934638043915044
2912,28.172550432887753
2913,39.139054771760335
2918,32.43845303096195
2921,29.13639305636664
2922,31.43448461869588
2925,33.56089620267284
2926,37.49404289976119
2927,30.405384182024687
2928,33.13754481402778
2929,30.3587941702947
2933,35.10633532659959
2936,30.109570441300278
2937,28.099678585532406
2939,25.5756897303068
2941,33.98183999712108
2951,42.019413062734145
2962,27.378197932691336
2965,33.925746533088784
2970,29.566948135019757
2971,28.58571248123822
2974,32.51517987061438
2976,32.37249995633553
2977,30.412277001759016
2980,30.95149493003204
2983,33.34112031274799
2984,33.72831934368784
2987,35.02881693484254
2988,30.217668184742447
2989,30.18316054766848
2990,32.657286198066885
2998,30.42040748532994
3001,26.173356427247377
3006,29.531333419605595
3009,39.09361800615382
3010,35.52322999790557
3015,30.59859763034906
3020,24.667332524439097
3024,30.605409734330678
3027,39.68700098735765
3032,27.589088370513448
3033,32.34438641584582
3037,32.11561309560375
3040,31.75134250335364
3046,28.68589972742621
3048,37.78163496863814
3051,32.40061674320196
3054,37.26182725639873
3057,31.01706363630507
3063,32.970534777469034
3066,32.72778812715982
3069,35.234815450282525
3072,30.271946059044136
3073,30.291928354730565
3077,31.41075122355995
3083,28.3657374164439
3085,36.94501752635228
3095,30.132563941552657
3096,29.5750199005238
3112,28.730865444082138
3114,39.27659184973297
3121,32.60157103101916
3124,31.767691657850765
3125,28.674577312512465
3126,32.64645920212766
3128,27.47119017256698
3130,36.14402959088883
3131,34.97812973325444
3132,30.16959979985731
3139,33.468012878287716
3141,29.089024211154587
3143,28.392441865382004
3145,31.91523941382198
3147,27.763548879429905
3153,34.818313985329425
3157,34.257022430521864
3159,36.875827195669046
3162,31.150399410618217
3165,38.25194887444525
3171,33.48756957010675
3172,28.593597060240096
3173,29.283207286898733
3176,28.153897503062137
3190,28.979511199253857
3200,27.91599137230617
3211,36.18529127674235
3214,29.314263241333204
3215,32.282068979634765
3217,32.87809929030814
3219,27.957195747279187
3220,43.84104850591347
3221,36.426423427990784
3223,35.8782458431051
3224,27.4492974421591
3227,30.556924608486078
3234,29.41416831092464
3235,35.05708895542741
3236,35.6534508207529
3245,28.681837238433268
3248,28.932748510621558
3249,33.940952699765965
3258,31.058799763608913
3260,30.146804504667895
3263,32.55353895018561
3264,31.484568324641863
3266,34.238839511124326
3273,33.96758589536029
3274,26.535553966163405
3276,29.075752575472148
3277,39.98671606211491
3281,32.30675897450926
3285,36.26800794737026
3292,35.944118690607304
3296,38.40840573036749
3297,34.747477317186465
3301,30.051876345445052
3308,31.445423111797176
3310,29.133815881282153
3314,27.930819420088305
3319,27.179151940589346
3325,27.919433956131996
3327,28.58843668230032
3329,27.947393984093473
3334,31.85586405041407
3335,35.40437889427846
3339,34.51407822646264
3343,29.49957427612484
3349,29.23240878618978
3353,35.585654616216964
3355,26.931758502392825
3356,26.720743716738774
3358,30.358260879729794
3361,35.63132241010466
3365,28.157334736109252
3367,32.153636868761794
3372,36.44881536650702
3375,30.549186447897934
3378,27.912456083694263
3393,36.21811229276734
3394,29.79881621939399
3396,29.555559697276365
3402,32.385828265996714
3406,28.6680330899542
3407,32.19536778345928
3408,32.83223923181774
3412,33.40801035954611
3413,31.61820588401039
3423,33.812780015703915
3424,27.627722430973805
3428,39.27264562332344
3442,35.49480832204505
3448,32.88022565179408
3456,31.13616574090754
3458,39.900729002976604
3466,31.110634549371607
3473,31.995590831399657
3480,32.67279324961322
3487,31.666951136820007
3488,31.684494717984
3490,30.46524823992455
3491,39.00829845907947
3494,30.357133120797616
3505,32.06466283908678
3506,29.946763292853433
3507,34.34384012899645
3509,33.437780340767794
3517,31.404487556789316
3523,31.498131514108113
3524,34.171646837078185
3529,33.00673576445402
3530,30.988057159495597
3532,29.60442627627239
3543,32.666578044119646
3546,31.373145563265346
3550,32.05983799739547
3555,35.315326575419746
3556,32.71342172798072
3564,32.53561819866616
3566,31.02625575048303
3573,28.708154013099502
3578,28.26455047445671
3583,36.48327231216569
3584,30.5347731840006
3589,31.517990359843896
3591,29.494166778956632
3592,27.32509547473051
3593,39.481766271111965
3595,36.91617963616392
3608,30.075607547775846
3614,32.77970279369559
3618,32.92264407082782
3632,29.246838842069618
3638,33.024990469429554
3640,31.737709236507012
3656,31.265188544121983
3658,29.128335489773214
3661,29.078922380000403
3663,34.557960702603275
3665,30.21578038899309
3675,27.435880134620465
3677,27.231650979012134
3681,28.971335986447524
3690,38.03782070920279
3694,38.34274956484872
3697,32.30301219776175
3699,35.700547754879175
3700,30.52288782044244
3708,31.075179844097587
3709,34.5196996947595
3710,27.401471918814643
3713,32.417123951661004
3721,36.45194882398343
3724,27.983139277508442
3727,32.483460168536986
3728,40.092355062720095
3732,29.38569394498064
3735,27.61192672754359
3737,30.83346914150728
3740,32.06741159171431
3746,32.303604650349634
3749,33.21087091303516
3750,29.84109427259539
3753,33.87702693143276
3756,35.3126734944581
3761,35.182925515340635
3769,37.136771018525074
3772,31.158069613323217
3775,29.204455301972203
3782,38.12793786766811
3793,34.267322779649014
3796,38.91060715711594
3801,38.75550194676092
3805,28.60857840805283
3811,36.624284151676974
3819,28.734493792822974
3820,27.896537730594453
3823,30.629025370857995
3828,29.125609443891364
3838,30.183877320271737
3843,36.1246525266092
3848,31.506909676827863
3850,30.93310645269422
3853,34.800982895789595
3856,33.864968480169445
3860,34.99487304921662
3864,28.64360443704989
3865,35.577931705581925
3866,34.21032699676056
3867,31.892574092177615
3868,36.671185683247856
3869,30.780194741555235
3870,29.17779102460465
3877,32.38723309704451
3878,28.538644061603893
3887,33.07094537055595
3888,31.010091003638504
3889,35.450381025955615
3893,27.713246524386047
3895,30.2364947824765
3899,33.627248741253965
3900,28.33668660265279
3902,26.672324704486513
3908,28.142684414095537
3912,32.23324071934842
3913,37.21591949113571
3915,34.26806652895661
3916,31.069381906033158
3917,33.24129960158286
3918,28.37651981460065
3921,34.3413133588869
3923,35.993034204663935
3936,33.26571416062618
3937,26.4932395304601
3941,41.4320954379016
3942,29.773317144360732
3943,43.94396734770554
3946,28.815632107181624
3947,35.25618424756846
3950,30.13323430130525
3957,37.80567619663492
3959,32.89643937797987
3963,30.116669387976028
3964,26.98844665814324
3972,33.75419772901494
3973,27.656905086537453
3976,33.930601199715696
3985,27.961836832213308
3995,33.19654612830318
4000,37.04229624956674
4002,35.31371179054928
4004,34.45956976895436
4007,34.608929713313984
4010,37.95070504860809
4014,30.08353095884468
4018,32.67590508021084
4025,34.82764261220576
4028,27.715646189177367
4029,29.57555346235398
4030,27.644195194921394
4032,33.21564733808818
4038,28.603625862047704
4053,40.24896045282661
4056,35.111047716216895
4059,32.79546486645196
4061,31.85012852314885
4063,28.9249439696702
4072,31.09070779548118
4083,28.244030891772546
4085,30.01219851948092
4086,27.335372978829664
4088,31.619821968213117
4093,37.258292986219466
4096,27.231901038311953
4097,27.63272357008963
4100,31.653773917372824
4105,40.082798290338864
4112,28.37059282528566
4118,31.73297012901528
4119,29.452566407967055
4120,30.831401927943418
4123,29.76591904151959
4125,33.246362338207646
4134,27.219872444831093
4138,29.855627927494496
4139,28.501507205604824
4140,35.180755734243455
4142,28.570033210755906
4143,38.94976461523955
4144,29.28908262187375
4146,39.92802272411534
4152,30.355502144606593
4153,31.54936025254589
4157,29.768992236319395
4159,27.866025898773447
4160,28.257513514749892
4161,29.32742543782389
4164,31.387857474180436
4166,36.25048150926734
4167,32.11015137421441
4178,36.027269301029285
4190,30.75870389329096
4194,31.71615207932657
4214,30.809509459833723
4221,39.85317785227382
4223,34.26822989657467
4229,31.975064032337837
4232,36.323077083080975
4234,26.779744598436295
4236,30.717299860903662
4238,35.20886127533715
4243,28.599698017307585
4247,32.519932324289286
4248,31.103113559044946
4251,29.495326183952784
4253,30.085301676731174
4266,32.28316205327839
4280,34.61506714840659
4282,36.55388513028573
4294,32.85940577698217
4300,33.5353025961295
4301,30.33107845545306
4309,33.36430020673951
4310,27.28757875290239
4319,33.78319283341633
4327,35.327965852208465
4338,33.913100474378204
4340,30.487984644272597
4342,26.867765390461436
4343,29.20200763701516
4346,28.175353134185357
4357,30.95696465550184
4358,31.322751447625606
4368,30.957019238678576
4372,34.8696610612626
4375,34.60253707230937
4384,31.971413398101504
4389,28.139495773181064
4390,29.20160043326067
4391,31.745572394707803
4393,30.443366640345182
4394,27.287781269685702
4400,28.99704669791972
4402,34.129192508727805
4409,29.99557110102491
4413,36.474365214145266
4414,31.877599840352996
4417,30.169079436211675
4419,32.21070876262192
4423,28.1418038027281
4427,22.09326631942658
4428,32.33456426722864
4429,27.51194067385531
4434,31.939683442408874
4438,34.02491124036089
4442,30.906428339674868
4443,29.75222577035872
4445,27.29814486842685
4454,38.749579030885315
4455,33.68808045875596
4460,27.28098121255575
4467,32.71273365717455
4468,29.859674211495868
4472,28.864615946007827
4473,28.71284902792182
4475,30.23577961449993
4477,27.720445964458136
4480,36.18748488362261
4482,40.36646378020165
4484,29.401935948168333
4485,36.997742247420554
4490,31.77124001334204
4503,29.569121803967633
4504,31.020550379418875
4511,35.0470603520322
4519,29.927517559483974
4520,33.671690482008266
4522,29.628764892844966
4526,30.79398593353996
4527,27.82517547263066
4528,28.854072107074213
4533,27.72510685827445
4538,28.377795536326058
4540,26.430762524136437
4549,32.2710636879453
4554,32.06674738736682
4555,34.53944330373963
4557,32.760821748747915
4561,29.69302624678764
4576,27.862431530623077
4577,30.33780168490133
4578,28.344681382693636
4580,34.832260145871686
4584,29.16458797676814
4589,31.941552750980968
4592,31.145182966943587
4593,32.071992105268755
4596,30.99986978440882
4604,37.134192531530566
4607,29.615682649736208
4609,34.6861134905539
4611,27.540319424258602
4612,30.879653270685775
4615,31.298755673168305
4621,34.7215524745884
4625,30.362308767206567
4629,36.99636014281706
4643,37.37516969818161
4650,34.84517834033099
4659,32.86717782925291
4661,32.07894716722358
4665,27.433600199886147
4666,31.091301651624185
4670,31.68896671085921
4672,29.904718937737513
4677,30.328227935524946
4679,28.634591103557955
4683,32.21276267877295
4684,30.71419335415636
4686,29.50209155497025
4690,32.897688700995836
4706,27.11424766978883
4711,34.485193303729964
4714,29.412507113125013
4715,34.44376917879861
4716,35.66673961973497
4719,30.80682493351453
4721,33.49755230689798
4722,29.618759869536298
4723,37.0710064713275
4730,30.943665182560242
4736,34.241237003924844
4738,36.89282834925618
4739,35.34203584539764
4741,33.087669317145014
4742,29.691261037261217
4748,31.25062379052691
4751,30.13605593006833
4752,40.61454605692364
4754,29.720951171581753
4755,34.00407544061868
4761,28.665279268672684
4762,29.511221221655788
4773,34.518769388188176
4774,26.967736583682875
4777,28.322443892101074
4781,29.39003691094478
4782,29.531290695702104
4794,29.39288361331205
4800,33.63841919543702
4805,27.977838743834813
4807,34.37992132823573
4808,25.98500783701804
4817,32.40193648644456
4823,29.35457669898868
4824,37.769572754850586
4829,30.66347991308456
4832,33.67331550106606
4835,28.733850055231013
4838,30.962064831762078
4839,26.78823134771197
4840,34.422533717539096
4842,32.3694451333888
4843,40.41172269793889
4844,28.032459004910613
4845,29.862776405160872
4851,30.836475308181186
4854,28.150144056240084
4856,28.779436921576956
4859,32.32081596498396
4862,28.10990436860748
4863,30.732371341014
4869,33.30843482444157
4877,36.580688870136996
4888,31.636931505971024
4894,32.186666248835685
4896,31.207900195334336
4898,27.43675190595846
4902,35.36399132811029
4904,26.882498275878586
4911,30.0213517177207
4920,31.167879161339275
4924,29.01082781961644
4926,24.118870140218544
4928,34.18871853651988
4930,37.52302980037907
4931,37.82426951376474
4932,35.49983149487819
4936,32.93773971009471
4940,31.770127392610018
4941,26.303168301526824
4946,28.778520236787443
4954,31.193229644810483
4955,29.28328661653057
4956,27.923064652946252
4966,27.64101756134947
4979,31.4713303975004
4980,35.862119086933994
4983,29.946713092211755
4995,34.31701033207256
4998,28.266405538795624
5001,32.69621637730313
5004,28.811060579695866
5014,28.22229255732334
5016,34.26872120434663
5018,34.92193108554025
5020,31.74500641686114
5027,32.82517937846355
5028,29.674578318078858
5035,28.503617483197907
5037,28.538792262460145
5039,30.833090752249007
5040,27.524858803247334
5042,33.13988059308966
5049,31.695653958033354
5052,29.466626529814075
5063,29.186862811883497
5065,34.68693115802247
5066,27.162186281987836
5070,29.49685158393523
5073,35.12111730868654
5082,29.0700300048989
5089,38.149584971615866
5093,40.86156761504927
5094,30.502493523062366
5101,33.12928424377321
5109,34.80880171578701
5114,32.602293556663575
5115,31.182200271529627
5116,34.02778643414857
5117,36.991283481673534
5125,30.520642889414024
5126,29.61013753980753
5128,32.090147568242685
5129,30.09351614166991
5131,33.29014641651352
5134,26.613342566174328
5135,39.112893798636975
5137,26.81601264454282
5145,30.235695914712654
5146,29.096703513039213
5149,31.873801516280768
5151,31.24370170337787
5152,36.193324630450476
5157,28.97377937156149
5163,37.26614465163218
5165,29.084262593439284
5175,28.70707623788322
